"nursery","species","genus_species","volume","climate_region","origin","leaf_type","calliper300.mean","rcd.mean","height_m.mean","sizeindex.mean","calliper300.se","rcd.se","height_m.se","sizeindex.se","longitude","latitude","tmean_1","tmean_2","tmean_3","tmean_4","tmean_5","tmean_6","tmean_7","tmean_8","tmean_9","tmean_10","tmean_11","tmean_12","prec_1","prec_2","prec_3","prec_4","prec_5","prec_6","prec_7","prec_8","prec_9","prec_10","prec_11","prec_12","MAT","MAP"
"cleveland","acer_platanoides_crimsonsentry","acer_platanoides",35,"South Australia","non-native","deciduous",30.297,38.228,2.821,85.66809,0.59191342272329,1.25041952959797,0.09758022340618,4.44752413194999,-34.942277,138.911917,19.5,19.7,17.6,14.5,11.2,9,8.2,8.9,10.5,13,15.4,17.6,24,24,30,61,95,94,120,115,88,68,41,33,13.7583333333333,793
"cleveland","malus_transitoria_royalraindrops","malus_transitoria",45,"South Australia","non-native","deciduous",23.5357142857143,32.1871428571429,2.274,53.5628935714286,0.527354616132696,1.04683642303783,0.0250485243363471,1.61597983662453,-34.942277,138.911917,19.5,19.7,17.6,14.5,11.2,9,8.2,8.9,10.5,13,15.4,17.6,24,24,30,61,95,94,120,115,88,68,41,33,13.7583333333333,793
"cleveland","lagerstroemia_indica_tuscarora","lagerstroemia_indica",35,"South Australia","non-native","deciduous",27.9858333333333,33.305,2.72316666666667,76.1246116666667,0.481849590409474,0.831903439909545,0.111968869681612,3.04571882022582,-34.942277,138.911917,19.5,19.7,17.6,14.5,11.2,9,8.2,8.9,10.5,13,15.4,17.6,24,24,30,61,95,94,120,115,88,68,41,33,13.7583333333333,793
"cleveland","gleditsia_triacanthos_rubylace","gleditsia_triacanthos",35,"South Australia","non-native","deciduous",21.5128571428571,34.4607142857143,2.58871428571429,55.6855657142857,0.493511298108305,1.14599324177941,0.0618303032060965,1.80026265386849,-34.942277,138.911917,19.5,19.7,17.6,14.5,11.2,9,8.2,8.9,10.5,13,15.4,17.6,24,24,30,61,95,94,120,115,88,68,41,33,13.7583333333333,793
"cleveland","acer_rubrum_octoberglory","acer_rubrum",45,"South Australia","non-native","deciduous",36.2279166666667,45.2220833333333,3.29516666666667,119.451352083333,0.508635451080594,0.769908853896408,0.020979728070187,2.27324262986097,-34.942277,138.911917,19.5,19.7,17.6,14.5,11.2,9,8.2,8.9,10.5,13,15.4,17.6,24,24,30,61,95,94,120,115,88,68,41,33,13.7583333333333,793
"cleveland","zelkova_serrata_greenvase","zelkova_serrata",150,"South Australia","non-native","deciduous",60.81,66.1123684210526,3.30447368421053,201.313091578947,1.40882598047979,2.27163073456352,0.0347255209267174,5.79824579888678,-34.942277,138.911917,19.5,19.7,17.6,14.5,11.2,9,8.2,8.9,10.5,13,15.4,17.6,24,24,30,61,95,94,120,115,88,68,41,33,13.7583333333333,793
"cleveland","acer_negundo_sensation","acer_negundo",75,"South Australia","non-native","deciduous",47.4735,49.88525,3.0621,145.6031835,0.5106958745827,0.67444796871219,0.046634406769432,3.30129021108785,-34.942277,138.911917,19.5,19.7,17.6,14.5,11.2,9,8.2,8.9,10.5,13,15.4,17.6,24,24,30,61,95,94,120,115,88,68,41,33,13.7583333333333,793
"cleveland","quercus_rubra","quercus_rubra",35,"South Australia","non-native","deciduous",25.23,38.8583333333333,2.80666666666667,70.942075,0.834670593707482,2.68471651720955,0.0783163102070345,4.27669730702618,-34.942277,138.911917,19.5,19.7,17.6,14.5,11.2,9,8.2,8.9,10.5,13,15.4,17.6,24,24,30,61,95,94,120,115,88,68,41,33,13.7583333333333,793
"cleveland","quercus_rubra","quercus_rubra",100,"South Australia","non-native","deciduous",42.9975,64.1125,4.2035,180.74225,0.3475,0.922499999999999,0.00649999999999995,1.7402,-34.942277,138.911917,19.5,19.7,17.6,14.5,11.2,9,8.2,8.9,10.5,13,15.4,17.6,24,24,30,61,95,94,120,115,88,68,41,33,13.7583333333333,793
"cleveland","acer_negundo_sensation","acer_negundo",35,"South Australia","non-native","deciduous",37.0823076923077,40.3065384615385,2.65623076923077,98.5243746153846,0.585832635422301,0.640565751698076,0.0482597344831754,2.4682390944124,-34.942277,138.911917,19.5,19.7,17.6,14.5,11.2,9,8.2,8.9,10.5,13,15.4,17.6,24,24,30,61,95,94,120,115,88,68,41,33,13.7583333333333,793
"cleveland","ulmus_procera_vanhoutte","ulmus_procera",75,"South Australia","non-native","deciduous",43.1708333333333,54.6766666666667,3.4645,149.907512083333,0.767250066237478,0.938008111463711,0.11457269096583,6.5876205749168,-34.942277,138.911917,19.5,19.7,17.6,14.5,11.2,9,8.2,8.9,10.5,13,15.4,17.6,24,24,30,61,95,94,120,115,88,68,41,33,13.7583333333333,793
"cleveland","ulmus_parvifolia","ulmus_parvifolia",75,"South Australia","non-native","deciduous",39.2805,49.8645,3.4056,134.0166615,0.669035146892731,0.959919687034054,0.12786522418373,6.21413064312687,-34.942277,138.911917,19.5,19.7,17.6,14.5,11.2,9,8.2,8.9,10.5,13,15.4,17.6,24,24,30,61,95,94,120,115,88,68,41,33,13.7583333333333,793
"cleveland","lagerstroemia_indica_tuscarora","lagerstroemia_indica",45,"South Australia","non-native","deciduous",31.189375,37.210625,2.7475,85.637841875,0.687594433449482,1.05240092742907,0.0556667379526205,2.2349474375135,-34.942277,138.911917,19.5,19.7,17.6,14.5,11.2,9,8.2,8.9,10.5,13,15.4,17.6,24,24,30,61,95,94,120,115,88,68,41,33,13.7583333333333,793
"cleveland","gleditsia_triacanthos_shademaster","gleditsia_triacanthos",35,"South Australia","non-native","deciduous",24.6116666666667,39.0941666666667,2.53733333333333,62.509345,0.426318868662622,0.795475137540102,0.0847060275960992,2.58853861532912,-34.942277,138.911917,19.5,19.7,17.6,14.5,11.2,9,8.2,8.9,10.5,13,15.4,17.6,24,24,30,61,95,94,120,115,88,68,41,33,13.7583333333333,793
"cleveland","lagerstroemia_indica_natchez","lagerstroemia_indica",45,"South Australia","non-native","deciduous",28.911875,37.4975,2.584375,74.697035,0.485916785846977,1.46784949598286,0.0585143259320802,1.97271948166443,-34.942277,138.911917,19.5,19.7,17.6,14.5,11.2,9,8.2,8.9,10.5,13,15.4,17.6,24,24,30,61,95,94,120,115,88,68,41,33,13.7583333333333,793
"cleveland","ulmus_procera_vanhoutte","ulmus_procera",45,"South Australia","non-native","deciduous",37.594375,48.843125,3.069875,115.346163125,0.668026436001172,1.74155332387806,0.0541368759653317,2.46037209810124,-34.942277,138.911917,19.5,19.7,17.6,14.5,11.2,9,8.2,8.9,10.5,13,15.4,17.6,24,24,30,61,95,94,120,115,88,68,41,33,13.7583333333333,793
"cleveland","lagerstroemia_indica_natchez","lagerstroemia_indica",35,"South Australia","non-native","deciduous",27.1916666666667,37.49,2.15666666666667,58.6299566666667,0.708839035167913,2.09660638493098,0.07645768619163,2.4044859452028,-34.942277,138.911917,19.5,19.7,17.6,14.5,11.2,9,8.2,8.9,10.5,13,15.4,17.6,24,24,30,61,95,94,120,115,88,68,41,33,13.7583333333333,793
"cleveland","lagerstroemia_indica_natchez","lagerstroemia_indica",100,"South Australia","non-native","deciduous",36.808,41.3055,2.9473,108.700921,0.764443951873227,0.688226565569475,0.0603992365661833,3.83901969596101,-34.942277,138.911917,19.5,19.7,17.6,14.5,11.2,9,8.2,8.9,10.5,13,15.4,17.6,24,24,30,61,95,94,120,115,88,68,41,33,13.7583333333333,793
"cleveland","fraxinus_raywoodii","fraxinus_raywoodii",35,"South Australia","native","deciduous",28.9125,48.33,2.74475,79.4758775,0.926954017198264,2.83927294097157,0.155659551050789,5.70664486502413,-34.942277,138.911917,19.5,19.7,17.6,14.5,11.2,9,8.2,8.9,10.5,13,15.4,17.6,24,24,30,61,95,94,120,115,88,68,41,33,13.7583333333333,793
"darwin plant wholesalers","buchanania_arborescens","buchanania_arborescens",20,"Northern Territory","native","evergreen",22.6818181818182,30.3425757575758,2.01012121212121,45.9626404545455,0.792359938218872,0.843923582627579,0.0343070680713327,1.94015825566942,-12.573589,131.25268,28.3,28,28.1,28,26.4,24.2,23.7,25.4,27.6,29.3,29.5,28.9,338,291,268,85,14,1,1,3,13,56,128,210,27.2833333333333,1408
"darwin plant wholesalers","diospyros_humilis","diospyros_humilis",45,"Northern Territory","native","evergreen",27.7557692307692,36.5488461538462,2.43003846153846,67.6328140384615,1.03512383845931,1.11942280139544,0.050555726473763,3.0847938546111,-12.573589,131.25268,28.3,28,28.1,28,26.4,24.2,23.7,25.4,27.6,29.3,29.5,28.9,338,291,268,85,14,1,1,3,13,56,128,210,27.2833333333333,1408
"darwin plant wholesalers","syzygium_cunninghamiana","syzygium_cunninghamiana",20,"Northern Territory","native","evergreen",33.755,40.4328571428571,2.43685714285714,81.1407278571429,1.29377263035188,2.99616935140738,0.224757162984687,6.07873040651052,-12.573589,131.25268,28.3,28,28.1,28,26.4,24.2,23.7,25.4,27.6,29.3,29.5,28.9,338,291,268,85,14,1,1,3,13,56,128,210,27.2833333333333,1408
"darwin plant wholesalers","mimusops_elengi","mimusops_elengi",20,"Northern Territory","non-native","evergreen",20.4254285714286,28.587,1.4482,30.341429,0.617705546078925,1.07798002429225,0.049626043582787,1.75146352274685,-12.573589,131.25268,28.3,28,28.1,28,26.4,24.2,23.7,25.4,27.6,29.3,29.5,28.9,338,291,268,85,14,1,1,3,13,56,128,210,27.2833333333333,1408
"darwin plant wholesalers","peltophorum_pterocarpum","peltophorum_pterocarpum",200,"Northern Territory","non-native","deciduous",41.497,47.622,3.5562,147.4993635,0.650358533596832,0.82630778500239,0.0637710836595326,3.09480310388328,-12.573589,131.25268,28.3,28,28.1,28,26.4,24.2,23.7,25.4,27.6,29.3,29.5,28.9,338,291,268,85,14,1,1,3,13,56,128,210,27.2833333333333,1408
"darwin plant wholesalers","mimusops_elengi","mimusops_elengi",45,"Northern Territory","non-native","evergreen",27.1595,39.5425,1.7821,50.5953565,2.17317809389331,2.35478039197808,0.142546245907152,7.55713829392846,-12.573589,131.25268,28.3,28,28.1,28,26.4,24.2,23.7,25.4,27.6,29.3,29.5,28.9,338,291,268,85,14,1,1,3,13,56,128,210,27.2833333333333,1408
"darwin plant wholesalers","mimusops_elengi","mimusops_elengi",500,"Northern Territory","non-native","evergreen",63.8519285714286,82.8607142857143,2.96857142857143,193.660126428571,4.35867935769509,5.57394698880547,0.207704214729327,24.0535511413012,-12.573589,131.25268,28.3,28,28.1,28,26.4,24.2,23.7,25.4,27.6,29.3,29.5,28.9,338,291,268,85,14,1,1,3,13,56,128,210,27.2833333333333,1408
"darwin plant wholesalers","adansonia_gregorii","adansonia_gregorii",100,"Northern Territory","native","deciduous",76.3018421052632,101.996473684211,2.83168421052632,217.349205263158,2.41388512672988,2.54197521436748,0.0743235400924941,10.6155633455892,-12.573589,131.25268,28.3,28,28.1,28,26.4,24.2,23.7,25.4,27.6,29.3,29.5,28.9,338,291,268,85,14,1,1,3,13,56,128,210,27.2833333333333,1408
"darwin plant wholesalers","carallia_brachiata","carallia_brachiata",100,"Northern Territory","native","evergreen",36.6153846153846,53.6565384615385,2.96976923076923,109.371728846154,1.17627719205312,1.4541799152231,0.0770190747141413,5.61240839221039,-12.573589,131.25268,28.3,28,28.1,28,26.4,24.2,23.7,25.4,27.6,29.3,29.5,28.9,338,291,268,85,14,1,1,3,13,56,128,210,27.2833333333333,1408
"darwin plant wholesalers","terminalia_microcarpa","terminalia_microcarpa",20,"Northern Territory","native","deciduous",16.5421111111111,21.1131111111111,2.05368888888889,34.0896033333333,0.219660119050397,0.330335316665639,0.0403790477499676,0.917729571858376,-12.573589,131.25268,28.3,28,28.1,28,26.4,24.2,23.7,25.4,27.6,29.3,29.5,28.9,338,291,268,85,14,1,1,3,13,56,128,210,27.2833333333333,1408
"darwin plant wholesalers","ganophyllum_falcatum","ganophyllum_falcatum",100,"Northern Territory","native","evergreen",34.8033333333333,46.8158333333333,3.01233333333333,105.47582,1.18942469753705,1.92673532893799,0.12685126899028,7.52767261361029,-12.573589,131.25268,28.3,28,28.1,28,26.4,24.2,23.7,25.4,27.6,29.3,29.5,28.9,338,291,268,85,14,1,1,3,13,56,128,210,27.2833333333333,1408
"darwin plant wholesalers","adansonia_gregorii","adansonia_gregorii",45,"Northern Territory","native","deciduous",35.8655,52.9015,1.49465,54.555305,1.25922317845483,2.04955688728333,0.0615987557546929,3.73362325914819,-12.573589,131.25268,28.3,28,28.1,28,26.4,24.2,23.7,25.4,27.6,29.3,29.5,28.9,338,291,268,85,14,1,1,3,13,56,128,210,27.2833333333333,1408
"darwin plant wholesalers","horsfieldia_australiana","horsfieldia_australiana",100,"Northern Territory","native","evergreen",42.708,58.639,3.0561,135.37590125,2.8801752139684,3.66229584665426,0.129660790242524,12.5448714153312,-12.573589,131.25268,28.3,28,28.1,28,26.4,24.2,23.7,25.4,27.6,29.3,29.5,28.9,338,291,268,85,14,1,1,3,13,56,128,210,27.2833333333333,1408
"darwin plant wholesalers","bauhinia_variegata","bauhinia_variegata",20,"Northern Territory","non-native","deciduous",21.0141111111111,30.3015555555556,2.30555555555556,48.46264,0.437711804109496,0.661021722587756,0.0299575382253076,1.18730039056008,-12.573589,131.25268,28.3,28,28.1,28,26.4,24.2,23.7,25.4,27.6,29.3,29.5,28.9,338,291,268,85,14,1,1,3,13,56,128,210,27.2833333333333,1408
"darwin plant wholesalers","barringtonia_acutangula","barringtonia_acutangula",20,"Northern Territory","non-native","evergreen",37.2393333333333,49.302,2.4738,92.0343636666667,0.956343590709983,1.37130202293121,0.0410371724636277,2.62234112255522,-12.573589,131.25268,28.3,28,28.1,28,26.4,24.2,23.7,25.4,27.6,29.3,29.5,28.9,338,291,268,85,14,1,1,3,13,56,128,210,27.2833333333333,1408
"darwin plant wholesalers","buchanania_arborescens","buchanania_arborescens",100,"Northern Territory","native","evergreen",38.58875,48.37375,2.69958333333333,104.520258333333,1.27295842564048,1.94457697014107,0.0742539110625212,5.09298363276858,-12.573589,131.25268,28.3,28,28.1,28,26.4,24.2,23.7,25.4,27.6,29.3,29.5,28.9,338,291,268,85,14,1,1,3,13,56,128,210,27.2833333333333,1408
"darwin plant wholesalers","cupaniopsis_anacardioides","cupaniopsis_anacardioides",100,"Northern Territory","native","evergreen",42.1033333333333,57.3113333333333,3.18746666666667,135.033078666667,1.57482891487016,2.4386962005814,0.0726159412294224,7.2889470624668,-12.573589,131.25268,28.3,28,28.1,28,26.4,24.2,23.7,25.4,27.6,29.3,29.5,28.9,338,291,268,85,14,1,1,3,13,56,128,210,27.2833333333333,1408
"darwin plant wholesalers","ficus_benjamina","ficus_benjamina",200,"Northern Territory","non-native","evergreen",58.52,68.5516666666667,3.74433333333333,220.864245,7.62795024892009,6.88406937146272,0.239580420272145,39.1746078415633,-12.573589,131.25268,28.3,28,28.1,28,26.4,24.2,23.7,25.4,27.6,29.3,29.5,28.9,338,291,268,85,14,1,1,3,13,56,128,210,27.2833333333333,1408
"darwin plant wholesalers","cupaniopsis_anacardioides","cupaniopsis_anacardioides",20,"Northern Territory","native","evergreen",20.0411111111111,26.388,2.35264444444444,47.6283457777778,0.471536331946626,0.544832019335253,0.0474135913212162,1.80485048607745,-12.573589,131.25268,28.3,28,28.1,28,26.4,24.2,23.7,25.4,27.6,29.3,29.5,28.9,338,291,268,85,14,1,1,3,13,56,128,210,27.2833333333333,1408
"darwin plant wholesalers","araucaria_heterophylla","araucaria_heterophylla",65,"Northern Territory","native","evergreen",57.27,62.56125,3.39289285714286,194.8910075,0.996612549627022,1.13434503819367,0.0897873050984409,6.82782757510783,-12.573589,131.25268,28.3,28,28.1,28,26.4,24.2,23.7,25.4,27.6,29.3,29.5,28.9,338,291,268,85,14,1,1,3,13,56,128,210,27.2833333333333,1408
"darwin plant wholesalers","xanthostemon_chrysanthus","xanthostemon_chrysanthus",20,"Northern Territory","native","evergreen",10.5907777777778,14.0348888888889,1.2482,13.3438584444444,0.208730769727898,0.201479721069503,0.0255605361857104,0.452927087699405,-12.573589,131.25268,28.3,28,28.1,28,26.4,24.2,23.7,25.4,27.6,29.3,29.5,28.9,338,291,268,85,14,1,1,3,13,56,128,210,27.2833333333333,1408
"darwin plant wholesalers","ficus_rubiginosa","ficus_rubiginosa",45,"Northern Territory","native","evergreen",85.3070494972559,121.972369512051,2.8455,245.245930155718,6.16952115821303,6.40983031499605,0.0776448646080344,20.0038909312099,-12.573589,131.25268,28.3,28,28.1,28,26.4,24.2,23.7,25.4,27.6,29.3,29.5,28.9,338,291,268,85,14,1,1,3,13,56,128,210,27.2833333333333,1408
"darwin plant wholesalers","delonix_regia","delonix_regia",200,"Northern Territory","non-native","deciduous",58.8438636363636,68.3102272727273,3.40209090909091,200.480147954545,1.45922257113215,2.17263117949851,0.0897424624309145,7.48595424841168,-12.573589,131.25268,28.3,28,28.1,28,26.4,24.2,23.7,25.4,27.6,29.3,29.5,28.9,338,291,268,85,14,1,1,3,13,56,128,210,27.2833333333333,1408
"darwin plant wholesalers","peltophorum_pterocarpum","peltophorum_pterocarpum",100,"Northern Territory","non-native","deciduous",35.2275,42.50875,2.73375,96.550545,1.6028496758378,2.0519181828637,0.0520614620744878,6.24039337890716,-12.573589,131.25268,28.3,28,28.1,28,26.4,24.2,23.7,25.4,27.6,29.3,29.5,28.9,338,291,268,85,14,1,1,3,13,56,128,210,27.2833333333333,1408
"darwin plant wholesalers","albizia_saman","albizia_saman",20,"Northern Territory","non-native","deciduous",18.5726666666667,25.1133333333333,1.58857777777778,29.5236487777778,0.318518611796243,0.350240898338111,0.0292363494675857,0.723834325394804,-12.573589,131.25268,28.3,28,28.1,28,26.4,24.2,23.7,25.4,27.6,29.3,29.5,28.9,338,291,268,85,14,1,1,3,13,56,128,210,27.2833333333333,1408
"darwin plant wholesalers","ficus_macrophylla","ficus_macrophylla",300,"Northern Territory","native","evergreen",113.954939253797,178.571846149107,3.82525,440.223050057012,16.4292310600096,17.3875106074675,0.0876207500158115,75.3719911917336,-12.573589,131.25268,28.3,28,28.1,28,26.4,24.2,23.7,25.4,27.6,29.3,29.5,28.9,338,291,268,85,14,1,1,3,13,56,128,210,27.2833333333333,1408
"darwin plant wholesalers","peltophorum_pterocarpum","peltophorum_pterocarpum",20,"Northern Territory","non-native","deciduous",27.4626923076923,36.2459615384615,2.79723076923077,77.1758763461538,0.587572334713531,0.970405744609747,0.0661729972279492,2.91396445976843,-12.573589,131.25268,28.3,28,28.1,28,26.4,24.2,23.7,25.4,27.6,29.3,29.5,28.9,338,291,268,85,14,1,1,3,13,56,128,210,27.2833333333333,1408
"darwin plant wholesalers","jacaranda_mimosifolia","jacaranda_mimosifolia",20,"Northern Territory","non-native","deciduous",24.4345555555556,33.5524444444444,2.24906666666667,55.3674534444444,0.383920887730682,0.529263630396192,0.0543736177114444,1.87593789587812,-12.573589,131.25268,28.3,28,28.1,28,26.4,24.2,23.7,25.4,27.6,29.3,29.5,28.9,338,291,268,85,14,1,1,3,13,56,128,210,27.2833333333333,1408
"darwin plant wholesalers","allosyncarpia_ternata","allosyncarpia_ternata",100,"Northern Territory","native","evergreen",42.3983333333333,53.1983333333333,2.99188888888889,127.470247222222,1.60616217874922,2.49838142048452,0.0780075574053289,7.51012784116158,-12.573589,131.25268,28.3,28,28.1,28,26.4,24.2,23.7,25.4,27.6,29.3,29.5,28.9,338,291,268,85,14,1,1,3,13,56,128,210,27.2833333333333,1408
"darwin plant wholesalers","syzygium_armstrongii","syzygium_armstrongii",45,"Northern Territory","native","evergreen",28.0122368421053,35.8677631578947,2.37813157894737,67.3287846052632,0.771540705576581,0.91980687675081,0.0679956191695348,3.09901069868113,-12.573589,131.25268,28.3,28,28.1,28,26.4,24.2,23.7,25.4,27.6,29.3,29.5,28.9,338,291,268,85,14,1,1,3,13,56,128,210,27.2833333333333,1408
"darwin plant wholesalers","delonix_regia","delonix_regia",100,"Northern Territory","non-native","deciduous",41.9636666666667,48.8222222222222,2.86842222222222,121.187694333333,0.86402370022208,0.911034869931553,0.0461036764117098,3.67037631109396,-12.573589,131.25268,28.3,28,28.1,28,26.4,24.2,23.7,25.4,27.6,29.3,29.5,28.9,338,291,268,85,14,1,1,3,13,56,128,210,27.2833333333333,1408
"darwin plant wholesalers","syzygium_australe_bigred","syzygium_australe",30,"Northern Territory","native","evergreen",12.924,17.98425,1.4931,19.39344175,0.256977267067485,0.274321237689262,0.0298639811214288,0.674972042683726,-12.573589,131.25268,28.3,28,28.1,28,26.4,24.2,23.7,25.4,27.6,29.3,29.5,28.9,338,291,268,85,14,1,1,3,13,56,128,210,27.2833333333333,1408
"darwin plant wholesalers","ficus_benghalensis","ficus_benghalensis",300,"Northern Territory","non-native","evergreen",105.042262440651,117.774657888003,2.92533333333333,307.741997962489,4.306016326786,2.48607968540502,0.0703807107412566,18.7021379497711,-12.573589,131.25268,28.3,28,28.1,28,26.4,24.2,23.7,25.4,27.6,29.3,29.5,28.9,338,291,268,85,14,1,1,3,13,56,128,210,27.2833333333333,1408
"darwin plant wholesalers","hibiscus_tiliaceus_rubra","hibiscus_tiliaceus",100,"Northern Territory","native","evergreen",48.2525,55.49875,2.75235,132.7114,1.66615103646572,2.06248639150215,0.0466487025260984,4.90613285102916,-12.573589,131.25268,28.3,28,28.1,28,26.4,24.2,23.7,25.4,27.6,29.3,29.5,28.9,338,291,268,85,14,1,1,3,13,56,128,210,27.2833333333333,1408
