"batch_id","species","volume","treenumb","canopy_top","canopy_bottom","crownlength","branchper30","maxbranchradius","nursery","climate_region"
"60073","corymbia_maculata",200,1,415.2,79,336.2,4,90,"benara","Western Australia"
"60073","corymbia_maculata",200,2,389.9,110,279.9,6,79,"benara","Western Australia"
"60073","corymbia_maculata",200,3,360,93,267,5,102,"benara","Western Australia"
"60073","corymbia_maculata",200,4,429.3,108,321.3,7,84,"benara","Western Australia"
"60073","corymbia_maculata",200,5,436.1,104,332.1,7,11,"benara","Western Australia"
"60073","corymbia_maculata",200,6,373.5,127,246.5,2,74,"benara","Western Australia"
"60073","corymbia_maculata",200,7,412.6,92,320.6,7,87,"benara","Western Australia"
"60073","corymbia_maculata",200,8,509.5,117,392.5,4,106,"benara","Western Australia"
"60073","corymbia_maculata",200,9,445.3,118,327.3,5,117,"benara","Western Australia"
"60073","corymbia_maculata",200,10,415.7,95,320.7,10,90,"benara","Western Australia"
"A50399","corymbia_maculata",500,1,251.2,121,130.2,6,102,"benara","Western Australia"
"A50399","corymbia_maculata",500,2,278.3,182,96.3,11,88,"benara","Western Australia"
"A50399","corymbia_maculata",500,3,234.8,97,137.8,6,115,"benara","Western Australia"
"A50399","corymbia_maculata",500,4,216.4,102,114.4,4,88,"benara","Western Australia"
"A50399","corymbia_maculata",500,5,280.2,116,164.2,3,78,"benara","Western Australia"
"A50399","corymbia_maculata",500,6,170.9,117,53.9,4,125,"benara","Western Australia"
"A50399","corymbia_maculata",500,7,218.6,146,72.6,2,102,"benara","Western Australia"
"A50399","corymbia_maculata",500,8,258.5,88,170.5,3,115,"benara","Western Australia"
"A50399","corymbia_maculata",500,9,266.2,150,116.2,4,116,"benara","Western Australia"
"A50399","corymbia_maculata",500,10,251.7,110,141.7,2,107,"benara","Western Australia"
"50261","erythrina_indica",90,1,181.6,79,102.6,4,120,"benara","Western Australia"
"50261","erythrina_indica",90,2,215.9,67,148.9,3,104,"benara","Western Australia"
"50261","erythrina_indica",90,3,213.6,79,134.6,3,107,"benara","Western Australia"
"50261","erythrina_indica",90,4,221.4,92,129.4,4,136,"benara","Western Australia"
"50261","erythrina_indica",90,5,207.6,75,132.6,3,123,"benara","Western Australia"
"50261","erythrina_indica",90,6,196.8,63,133.8,5,62,"benara","Western Australia"
"50261","erythrina_indica",90,7,190.2,92,98.2,6,93,"benara","Western Australia"
"50261","erythrina_indica",90,8,208.4,77,131.4,5,125,"benara","Western Australia"
"50261","erythrina_indica",90,9,153.3,58,95.3,7,92,"benara","Western Australia"
"50261","erythrina_indica",90,10,226.1,53,173.1,1,112,"benara","Western Australia"
"40078","eucalyptus_erythrocorys",90,1,215.5,50,165.5,8,73,"benara","Western Australia"
"40078","eucalyptus_erythrocorys",90,2,170.6,49,121.6,10,72,"benara","Western Australia"
"40078","eucalyptus_erythrocorys",90,3,192.4,56,136.4,10,67,"benara","Western Australia"
"40078","eucalyptus_erythrocorys",90,4,177,39,138,7,73,"benara","Western Australia"
"40078","eucalyptus_erythrocorys",90,5,221.4,43,178.4,8,69,"benara","Western Australia"
"40078","eucalyptus_erythrocorys",90,6,217.3,49,168.3,7,89,"benara","Western Australia"
"40078","eucalyptus_erythrocorys",90,7,211.8,49,162.8,7,77,"benara","Western Australia"
"40078","eucalyptus_erythrocorys",90,8,198.5,47,151.5,8,73,"benara","Western Australia"
"40078","eucalyptus_erythrocorys",90,9,213.7,43,170.7,7,89,"benara","Western Australia"
"40078","eucalyptus_erythrocorys",90,10,198.5,38,160.5,9,36,"benara","Western Australia"
"E50027","eucalyptus_leucoxylon_rosea",30,1,105,29,76,1,35,"benara","Western Australia"
"E50027","eucalyptus_leucoxylon_rosea",30,2,154.5,43,111.5,8,49,"benara","Western Australia"
"E50027","eucalyptus_leucoxylon_rosea",30,3,125.4,32,93.4,3,76,"benara","Western Australia"
"E50027","eucalyptus_leucoxylon_rosea",30,4,243.1,21,222.1,8,67,"benara","Western Australia"
"E50027","eucalyptus_leucoxylon_rosea",30,5,155,28,127,4,70,"benara","Western Australia"
"E50027","eucalyptus_leucoxylon_rosea",30,6,121.6,39,82.6,6,63,"benara","Western Australia"
"E50027","eucalyptus_leucoxylon_rosea",30,7,176.8,43,133.8,7,74,"benara","Western Australia"
"E50027","eucalyptus_leucoxylon_rosea",30,8,143.1,44,99.1,8,59,"benara","Western Australia"
"E50027","eucalyptus_leucoxylon_rosea",30,9,130.9,37,93.9,6,39,"benara","Western Australia"
"E50027","eucalyptus_leucoxylon_rosea",30,10,152.6,37,115.6,6,57,"benara","Western Australia"
"50142","eucalyptus_leucoxylon_rosea",90,1,307.5,70,237.5,7,107,"benara","Western Australia"
"50142","eucalyptus_leucoxylon_rosea",90,2,343.5,65,278.5,5,97,"benara","Western Australia"
"50142","eucalyptus_leucoxylon_rosea",90,3,302.1,78,224.1,5,80,"benara","Western Australia"
"50142","eucalyptus_leucoxylon_rosea",90,4,284,67,217,7,86,"benara","Western Australia"
"50142","eucalyptus_leucoxylon_rosea",90,5,348.8,74,274.8,6,101,"benara","Western Australia"
"50142","eucalyptus_leucoxylon_rosea",90,6,247.4,112,135.4,3,103,"benara","Western Australia"
"50142","eucalyptus_leucoxylon_rosea",90,7,291.7,64,227.7,3,90,"benara","Western Australia"
"50142","eucalyptus_leucoxylon_rosea",90,8,275,54,221,3,99,"benara","Western Australia"
"50142","eucalyptus_leucoxylon_rosea",90,9,269.3,70,199.3,5,77,"benara","Western Australia"
"50142","eucalyptus_leucoxylon_rosea",90,10,261.6,54,207.6,3,91,"benara","Western Australia"
"A50132","eucalyptus_nicholii",90,1,256.6,60,196.6,18,71,"benara","Western Australia"
"A50132","eucalyptus_nicholii",90,2,325.3,60,265.3,14,74,"benara","Western Australia"
"A50132","eucalyptus_nicholii",90,3,280.3,44,236.3,11,102,"benara","Western Australia"
"A50132","eucalyptus_nicholii",90,4,328.5,53,275.5,16,76,"benara","Western Australia"
"A50132","eucalyptus_nicholii",90,5,377.5,55,322.5,11,82,"benara","Western Australia"
"A50132","eucalyptus_nicholii",90,6,332.4,55,277.4,12,88,"benara","Western Australia"
"A50132","eucalyptus_nicholii",90,7,367.7,53,314.7,8,90,"benara","Western Australia"
"A50132","eucalyptus_nicholii",90,8,363.6,47,316.6,22,71,"benara","Western Australia"
"A50132","eucalyptus_nicholii",90,9,341.5,44,297.5,16,74,"benara","Western Australia"
"A50132","eucalyptus_nicholii",90,10,401.5,67,334.5,12,84,"benara","Western Australia"
"50032","eucalyptus_rudis",30,1,200.3,56,144.3,5,78,"benara","Western Australia"
"50032","eucalyptus_rudis",30,2,222,105,117,5,81,"benara","Western Australia"
"50032","eucalyptus_rudis",30,3,213.7,53,160.7,3,55,"benara","Western Australia"
"50032","eucalyptus_rudis",30,4,233.1,85,148.1,2,79,"benara","Western Australia"
"50032","eucalyptus_rudis",30,5,241.7,51,190.7,2,81,"benara","Western Australia"
"50032","eucalyptus_rudis",30,6,238.3,61,177.3,2,51,"benara","Western Australia"
"50032","eucalyptus_rudis",30,7,159,30,129,10,49,"benara","Western Australia"
"50032","eucalyptus_rudis",30,8,244.5,99,145.5,2,60,"benara","Western Australia"
"50032","eucalyptus_rudis",30,9,238.2,59,179.2,3,65,"benara","Western Australia"
"50032","eucalyptus_rudis",30,10,226.1,63,163.1,2,82,"benara","Western Australia"
"A50272","eucalyptus_rudis",200,1,428.6,90,338.6,3,136,"benara","Western Australia"
"A50272","eucalyptus_rudis",200,2,453.8,120,333.8,2,120,"benara","Western Australia"
"A50272","eucalyptus_rudis",200,3,439,130,309,2,112,"benara","Western Australia"
"A50272","eucalyptus_rudis",200,4,431,131,300,7,114,"benara","Western Australia"
"A50272","eucalyptus_rudis",200,5,455.7,134,321.7,7,97,"benara","Western Australia"
"A50272","eucalyptus_rudis",200,6,435.6,125,310.6,1,136,"benara","Western Australia"
"A50272","eucalyptus_rudis",200,7,512.3,124,388.3,2,105,"benara","Western Australia"
"A50272","eucalyptus_rudis",200,8,515.9,137,378.9,5,139,"benara","Western Australia"
"A50272","eucalyptus_rudis",200,9,461.2,108,353.2,2,127,"benara","Western Australia"
"A50272","eucalyptus_rudis",200,10,410.7,129,281.7,6,108,"benara","Western Australia"
"A50359","eucalyptus_rudis",500,1,531.5,85,446.5,7,140,"benara","Western Australia"
"A50359","eucalyptus_rudis",500,2,497.3,88,409.3,9,130,"benara","Western Australia"
"A50359","eucalyptus_rudis",500,3,460.5,103,357.5,10,136,"benara","Western Australia"
"A50359","eucalyptus_rudis",500,4,441.5,95,346.5,6,147,"benara","Western Australia"
"A50359","eucalyptus_rudis",500,5,523.9,88,435.9,7,146,"benara","Western Australia"
"A50359","eucalyptus_rudis",500,6,514.5,70,444.5,7,119,"benara","Western Australia"
"A50359","eucalyptus_rudis",500,7,431.4,96,335.4,7,127,"benara","Western Australia"
"A50359","eucalyptus_rudis",500,8,499.6,92,407.6,7,109,"benara","Western Australia"
"A50359","eucalyptus_rudis",500,9,529.2,92,437.2,8,142,"benara","Western Australia"
"A50359","eucalyptus_rudis",500,10,496.2,120,376.2,6,102,"benara","Western Australia"
"50054","eucalyptus_victrix",30,1,183.4,20,163.4,1,82,"benara","Western Australia"
"50054","eucalyptus_victrix",30,2,193.8,39,154.8,5,68,"benara","Western Australia"
"50054","eucalyptus_victrix",30,3,213.7,48,165.7,2,92,"benara","Western Australia"
"50054","eucalyptus_victrix",30,4,196.4,18,178.4,1,95,"benara","Western Australia"
"50054","eucalyptus_victrix",30,5,171.4,35,136.4,5,81,"benara","Western Australia"
"50054","eucalyptus_victrix",30,6,148.8,29,119.8,7,67,"benara","Western Australia"
"50054","eucalyptus_victrix",30,7,187.5,41,146.5,8,82,"benara","Western Australia"
"50054","eucalyptus_victrix",30,8,202.4,36,166.4,6,54,"benara","Western Australia"
"50054","eucalyptus_victrix",30,9,187.4,49,138.4,6,70,"benara","Western Australia"
"50054","eucalyptus_victrix",30,10,183.7,45,138.7,7,71,"benara","Western Australia"
"50143","eucalyptus_victrix",90,1,235.8,81,154.8,11,91,"benara","Western Australia"
"50143","eucalyptus_victrix",90,2,255.8,71,184.8,6,124,"benara","Western Australia"
"50143","eucalyptus_victrix",90,3,229.2,86,143.2,12,91,"benara","Western Australia"
"50143","eucalyptus_victrix",90,4,253.3,63,190.3,6,86,"benara","Western Australia"
"50143","eucalyptus_victrix",90,5,227.7,56,171.7,6,84,"benara","Western Australia"
"50143","eucalyptus_victrix",90,6,185.8,63,122.8,2,72,"benara","Western Australia"
"50143","eucalyptus_victrix",90,7,246.6,76,170.6,6,79,"benara","Western Australia"
"50143","eucalyptus_victrix",90,8,202.7,54,148.7,12,116,"benara","Western Australia"
"50143","eucalyptus_victrix",90,9,281.4,68,213.4,5,114,"benara","Western Australia"
"50143","eucalyptus_victrix",90,10,253.8,62,191.8,5,103,"benara","Western Australia"
"A40247","ficus_microcarpa_hilliiflash",30,1,195.4,26,169.4,10,50,"benara","Western Australia"
"A40247","ficus_microcarpa_hilliiflash",30,2,221.9,20,201.9,14,37,"benara","Western Australia"
"A40247","ficus_microcarpa_hilliiflash",30,3,224.8,20,204.8,14,62,"benara","Western Australia"
"A40247","ficus_microcarpa_hilliiflash",30,4,221.6,21,200.6,14,50,"benara","Western Australia"
"A40247","ficus_microcarpa_hilliiflash",30,5,193.4,21,172.4,16,50,"benara","Western Australia"
"A40247","ficus_microcarpa_hilliiflash",30,6,188.4,23,165.4,14,47,"benara","Western Australia"
"A40247","ficus_microcarpa_hilliiflash",30,7,196.8,20,176.8,18,44,"benara","Western Australia"
"A40247","ficus_microcarpa_hilliiflash",30,8,216.5,22,194.5,11,58,"benara","Western Australia"
"A40247","ficus_microcarpa_hilliiflash",30,9,188.1,24,164.1,15,37,"benara","Western Australia"
"A40247","ficus_microcarpa_hilliiflash",30,10,197.5,16,181.5,15,37,"benara","Western Australia"
"21628","ficus_microcarpa_hilliiflash",90,1,204,38,166,14,73,"benara","Western Australia"
"21628","ficus_microcarpa_hilliiflash",90,2,210,38,172,9,77,"benara","Western Australia"
"21628","ficus_microcarpa_hilliiflash",90,3,222.2,34,188.2,8,72,"benara","Western Australia"
"21628","ficus_microcarpa_hilliiflash",90,4,205.5,38,167.5,12,84,"benara","Western Australia"
"21628","ficus_microcarpa_hilliiflash",90,5,185.4,32,153.4,10,92,"benara","Western Australia"
"21628","ficus_microcarpa_hilliiflash",90,6,209.3,39,170.3,11,75,"benara","Western Australia"
"21628","ficus_microcarpa_hilliiflash",90,7,198.8,45,153.8,14,75,"benara","Western Australia"
"21628","ficus_microcarpa_hilliiflash",90,8,216.5,31,185.5,14,79,"benara","Western Australia"
"21628","ficus_microcarpa_hilliiflash",90,9,213,40,173,11,74,"benara","Western Australia"
"21628","ficus_microcarpa_hilliiflash",90,10,213.7,41,172.7,14,70,"benara","Western Australia"
"50100","hibiscus_tiliaceus_rubra",90,1,201.9,48,153.9,3,63,"benara","Western Australia"
"50100","hibiscus_tiliaceus_rubra",90,2,222.8,64,158.8,3,73,"benara","Western Australia"
"50100","hibiscus_tiliaceus_rubra",90,3,230,55,175,3,84,"benara","Western Australia"
"50100","hibiscus_tiliaceus_rubra",90,4,209.3,31,178.3,3,71,"benara","Western Australia"
"50100","hibiscus_tiliaceus_rubra",90,5,218.9,72,146.9,3,78,"benara","Western Australia"
"50100","hibiscus_tiliaceus_rubra",90,6,214.8,46,168.8,3,70,"benara","Western Australia"
"50100","hibiscus_tiliaceus_rubra",90,7,229,30,199,5,88,"benara","Western Australia"
"50100","hibiscus_tiliaceus_rubra",90,8,214.7,69,145.7,3,62,"benara","Western Australia"
"50100","hibiscus_tiliaceus_rubra",90,9,213.3,20,193.3,6,92,"benara","Western Australia"
"50100","hibiscus_tiliaceus_rubra",90,10,207.6,30,177.6,3,92,"benara","Western Australia"
"A40224","hibiscus_tiliaceus_rubra",500,1,318.3,50,268.3,6,135,"benara","Western Australia"
"A40224","hibiscus_tiliaceus_rubra",500,2,305.1,46,259.1,7,139,"benara","Western Australia"
"A40224","hibiscus_tiliaceus_rubra",500,3,314.6,44,270.6,6,119,"benara","Western Australia"
"A40224","hibiscus_tiliaceus_rubra",500,4,313,50,263,5,34,"benara","Western Australia"
"B9R31","jacaranda_mimosifolia",30,1,119.9,93,26.9,10,39,"benara","Western Australia"
"B9R31","jacaranda_mimosifolia",30,2,131.7,96,35.7,14,31,"benara","Western Australia"
"B9R31","jacaranda_mimosifolia",30,3,149.1,63,86.1,7,36,"benara","Western Australia"
"B9R31","jacaranda_mimosifolia",30,4,97.4,73,24.4,14,32,"benara","Western Australia"
"B9R31","jacaranda_mimosifolia",30,5,143,81,62,2,43,"benara","Western Australia"
"B9R31","jacaranda_mimosifolia",30,6,163.3,105,58.3,14,53,"benara","Western Australia"
"B9R31","jacaranda_mimosifolia",30,7,136.8,105,31.8,15,49,"benara","Western Australia"
"B9R31","jacaranda_mimosifolia",30,8,129.9,100,29.9,22,41,"benara","Western Australia"
"B9R31","jacaranda_mimosifolia",30,9,112.1,69,43.1,21,39,"benara","Western Australia"
"B9R31","jacaranda_mimosifolia",30,10,113.5,80,33.5,26,51,"benara","Western Australia"
"A50210","lagerstroemia_indica_natchez",30,1,260.9,49,211.9,2,58,"benara","Western Australia"
"A50210","lagerstroemia_indica_natchez",30,2,224.6,68,156.6,4,75,"benara","Western Australia"
"A50210","lagerstroemia_indica_natchez",30,3,239.9,58,181.9,9,59,"benara","Western Australia"
"A50210","lagerstroemia_indica_natchez",30,4,248.3,68,180.3,8,67,"benara","Western Australia"
"A50210","lagerstroemia_indica_natchez",30,5,244.5,57,187.5,6,64,"benara","Western Australia"
"A50210","lagerstroemia_indica_natchez",30,6,254,29,225,1,59,"benara","Western Australia"
"A50210","lagerstroemia_indica_natchez",30,7,258.9,100,158.9,2,74,"benara","Western Australia"
"A50210","lagerstroemia_indica_natchez",30,8,202,41,161,8,63,"benara","Western Australia"
"A50210","lagerstroemia_indica_natchez",30,9,189,43,146,2,68,"benara","Western Australia"
"A50210","lagerstroemia_indica_natchez",30,10,233.5,66,167.5,6,53,"benara","Western Australia"
"40142","liquidambar_styraciflua",90,1,243.5,51,192.5,9,88,"benara","Western Australia"
"40142","liquidambar_styraciflua",90,2,199.1,69,130.1,4,93,"benara","Western Australia"
"40142","liquidambar_styraciflua",90,3,195.3,53,142.3,8,75,"benara","Western Australia"
"40142","liquidambar_styraciflua",90,4,215.3,55,160.3,8,85,"benara","Western Australia"
"40142","liquidambar_styraciflua",90,5,194.3,47,147.3,10,89,"benara","Western Australia"
"40142","liquidambar_styraciflua",90,6,162,45,117,11,79,"benara","Western Australia"
"40142","liquidambar_styraciflua",90,7,269.8,45,224.8,9,97,"benara","Western Australia"
"40142","liquidambar_styraciflua",90,8,213,48,165,8,93,"benara","Western Australia"
"40142","liquidambar_styraciflua",90,9,174.4,56,118.4,9,59,"benara","Western Australia"
"40142","liquidambar_styraciflua",90,10,201.7,65,136.7,8,75,"benara","Western Australia"
"50146","melaleuca_rhaphiophylla",90,1,213.4,44,169.4,7,74,"benara","Western Australia"
"50146","melaleuca_rhaphiophylla",90,2,179.3,47,132.3,17,53,"benara","Western Australia"
"50146","melaleuca_rhaphiophylla",90,3,194.5,30,164.5,12,72,"benara","Western Australia"
"50146","melaleuca_rhaphiophylla",90,4,200.8,58,142.8,4,58,"benara","Western Australia"
"50146","melaleuca_rhaphiophylla",90,5,233.8,61,172.8,21,61,"benara","Western Australia"
"50146","melaleuca_rhaphiophylla",90,6,229.5,46,183.5,14,59,"benara","Western Australia"
"50146","melaleuca_rhaphiophylla",90,7,206.5,46,160.5,13,65,"benara","Western Australia"
"50146","melaleuca_rhaphiophylla",90,8,182.5,36,146.5,23,66,"benara","Western Australia"
"50146","melaleuca_rhaphiophylla",90,9,209,43,166,7,97,"benara","Western Australia"
"50146","melaleuca_rhaphiophylla",90,10,202.2,44,158.2,8,62,"benara","Western Australia"
"B9R22","olea_europaea",30,1,145,44,101,6,55,"benara","Western Australia"
"B9R22","olea_europaea",30,2,167.6,62,105.6,13,51,"benara","Western Australia"
"B9R22","olea_europaea",30,3,163.3,71,92.3,6,63,"benara","Western Australia"
"B9R22","olea_europaea",30,4,113.2,54,59.2,10,23,"benara","Western Australia"
"B9R22","olea_europaea",30,5,176.8,67,109.8,11,62,"benara","Western Australia"
"B9R22","olea_europaea",30,6,146.2,69,77.2,9,52,"benara","Western Australia"
"B9R22","olea_europaea",30,7,155.1,61,94.1,9,43,"benara","Western Australia"
"B9R22","olea_europaea",30,8,128,60,68,13,37,"benara","Western Australia"
"B9R22","olea_europaea",30,9,137.7,59,78.7,10,35,"benara","Western Australia"
"B9R22","olea_europaea",30,10,157,57,100,11,38,"benara","Western Australia"
"30624","olea_europaea_manzanillo",90,1,258.3,73,185.3,1,81,"benara","Western Australia"
"30624","olea_europaea_manzanillo",90,2,265.2,65,200.2,6,82,"benara","Western Australia"
"30624","olea_europaea_manzanillo",90,3,269.5,89,180.5,10,67,"benara","Western Australia"
"30624","olea_europaea_manzanillo",90,4,277.1,90,187.1,10,68,"benara","Western Australia"
"30624","olea_europaea_manzanillo",90,5,241.7,68,173.7,11,68,"benara","Western Australia"
"30624","olea_europaea_manzanillo",90,6,259.4,90,169.4,10,75,"benara","Western Australia"
